ingestion_time_utc,mapped_airline,live_flights,avg_velocity,avg_altitude,on_ground_count,airborne_count,prev_live_flights,count_change,target_anomaly,total_route_flights,distinct_departure_hubs,has_aviationstack_context,airborne_ratio,on_ground_ratio
2026-04-06T17:52:46.417993+00:00,SpiceJet,12,170.17,6924.04,0,12,10.0,2.0,0,4.0,2.0,1,1.0,0.0
2026-04-06T17:52:46.417993+00:00,Thai Airways,23,112.64,4276.55,2,21,19.0,4.0,0,0.0,0.0,0,0.9130434782608695,0.08695652173913043
2026-04-06T17:52:46.417993+00:00,Turkish Airlines,145,213.62,9749.82,6,139,134.0,11.0,1,10.0,6.0,1,0.9586206896551724,0.041379310344827586
2026-04-06T17:52:46.417993+00:00,United Airlines,499,182.53,8165.83,60,439,508.0,-9.0,1,35.0,7.0,1,0.8797595190380761,0.12024048096192384
2026-04-06T17:57:48.609528+00:00,ANA,10,226.46,10868.66,1,9,11.0,-1.0,0,27.0,6.0,1,0.9,0.1
2026-04-06T17:57:48.609528+00:00,Air France,75,171.8,7426.63,6,69,79.0,-4.0,0,41.0,8.0,1,0.92,0.08
2026-04-06T17:57:48.609528+00:00,Air India,47,179.03,8482.73,6,41,48.0,-1.0,0,40.0,6.0,1,0.8723404255319149,0.1276595744680851
2026-04-06T17:57:48.609528+00:00,American Airlines,559,185.01,8359.98,61,498,562.0,-3.0,0,35.0,7.0,1,0.8908765652951699,0.10912343470483005
2026-04-06T17:57:48.609528+00:00,British Airways,78,180.41,7479.24,6,72,79.0,-1.0,0,22.0,9.0,1,0.9230769230769231,0.07692307692307693
2026-04-06T17:57:48.609528+00:00,Cathay Pacific,135,83.65,2866.34,10,125,126.0,9.0,1,20.0,5.0,1,0.9259259259259259,0.07407407407407407
2026-04-06T17:57:48.609528+00:00,Delta Air Lines,459,191.51,8580.85,43,416,452.0,7.0,1,63.0,6.0,1,0.906318082788671,0.09368191721132897
2026-04-06T17:57:48.609528+00:00,Emirates,43,205.9,8601.27,3,40,47.0,-4.0,0,36.0,8.0,1,0.9302325581395349,0.06976744186046512
2026-04-06T17:57:48.609528+00:00,Etihad Airways,15,226.39,7527.47,1,14,17.0,-2.0,0,19.0,7.0,1,0.9333333333333333,0.06666666666666667
2026-04-06T17:57:48.609528+00:00,IndiGo,52,170.64,6621.3,4,48,54.0,-2.0,0,62.0,9.0,1,0.9230769230769231,0.07692307692307693
2026-04-06T17:57:48.609528+00:00,Japan Airlines,8,259.92,11215.69,0,8,7.0,1.0,0,23.0,8.0,1,1.0,0.0
2026-04-06T17:57:48.609528+00:00,KLM,48,141.83,5534.84,6,42,51.0,-3.0,0,52.0,6.0,1,0.875,0.125
2026-04-06T17:57:48.609528+00:00,Lufthansa,108,176.97,7444.35,10,98,109.0,-1.0,0,34.0,6.0,1,0.9074074074074074,0.09259259259259259
2026-04-06T17:57:48.609528+00:00,Qantas,3,171.08,10957.56,1,2,3.0,0.0,0,23.0,8.0,1,0.6666666666666666,0.3333333333333333
2026-04-06T17:57:48.609528+00:00,Qatar Airways,16,213.09,9443.09,0,16,19.0,-3.0,0,14.0,4.0,1,1.0,0.0
2026-04-06T17:57:48.609528+00:00,Singapore Airlines,28,228.18,10071.2,3,25,27.0,1.0,0,23.0,7.0,1,0.8928571428571429,0.10714285714285714
2026-04-06T17:57:48.609528+00:00,SpiceJet,12,169.11,6564.63,0,12,12.0,0.0,0,4.0,2.0,1,1.0,0.0
2026-04-06T17:57:48.609528+00:00,Thai Airways,23,127.67,4723.36,1,22,23.0,0.0,0,0.0,0.0,0,0.9565217391304348,0.043478260869565216
2026-04-06T17:57:48.609528+00:00,Turkish Airlines,145,220.48,9788.34,2,143,145.0,0.0,0,10.0,6.0,1,0.9862068965517241,0.013793103448275862
2026-04-06T17:57:48.609528+00:00,United Airlines,490,184.86,8131.8,52,438,499.0,-9.0,1,35.0,7.0,1,0.8938775510204081,0.10612244897959183
2026-04-06T18:02:50.925612+00:00,ANA,12,211.21,10911.84,2,10,10.0,2.0,0,27.0,6.0,1,0.8333333333333334,0.16666666666666666
2026-04-06T18:02:50.925612+00:00,Air France,73,171.3,7501.72,6,67,75.0,-2.0,0,41.0,8.0,1,0.9178082191780822,0.0821917808219178
2026-04-06T18:02:50.925612+00:00,Air India,46,185.54,8237.95,4,42,47.0,-1.0,0,40.0,6.0,1,0.9130434782608695,0.08695652173913043
2026-04-06T18:02:50.925612+00:00,American Airlines,544,188.88,8411.64,52,492,559.0,-15.0,1,35.0,7.0,1,0.9044117647058824,0.09558823529411764
2026-04-06T18:02:50.925612+00:00,British Airways,73,189.8,7835.49,5,68,78.0,-5.0,1,22.0,9.0,1,0.9315068493150684,0.0684931506849315
2026-04-06T18:02:50.925612+00:00,Cathay Pacific,139,78.81,2637.28,9,130,135.0,4.0,0,20.0,5.0,1,0.935251798561151,0.06474820143884892
2026-04-06T18:02:50.925612+00:00,Delta Air Lines,455,188.78,8273.8,40,415,459.0,-4.0,0,63.0,6.0,1,0.9120879120879121,0.08791208791208792
2026-04-06T18:02:50.925612+00:00,Emirates,33,199.88,8701.53,3,30,43.0,-10.0,1,36.0,8.0,1,0.9090909090909091,0.09090909090909091
2026-04-06T18:02:50.925612+00:00,Etihad Airways,14,199.1,7977.05,0,14,15.0,-1.0,0,19.0,7.0,1,1.0,0.0
2026-04-06T18:02:50.925612+00:00,IndiGo,54,167.38,7025.48,7,47,52.0,2.0,0,62.0,9.0,1,0.8703703703703703,0.12962962962962962
2026-04-06T18:02:50.925612+00:00,Japan Airlines,8,253.96,10992.8,0,8,8.0,0.0,0,23.0,8.0,1,1.0,0.0
2026-04-06T18:02:50.925612+00:00,KLM,43,141.02,6053.76,8,35,48.0,-5.0,1,52.0,6.0,1,0.813953488372093,0.18604651162790697
2026-04-06T18:02:50.925612+00:00,Lufthansa,99,184.03,7327.04,8,91,108.0,-9.0,1,34.0,6.0,1,0.9191919191919192,0.08080808080808081
2026-04-06T18:02:50.925612+00:00,Qantas,3,150.97,7574.28,1,2,3.0,0.0,0,23.0,8.0,1,0.6666666666666666,0.3333333333333333
2026-04-06T18:02:50.925612+00:00,Qatar Airways,17,206.16,9003.98,1,16,16.0,1.0,0,14.0,4.0,1,0.9411764705882353,0.058823529411764705
2026-04-06T18:02:50.925612+00:00,Singapore Airlines,28,231.36,10429.65,3,25,28.0,0.0,0,23.0,7.0,1,0.8928571428571429,0.10714285714285714
2026-04-06T18:02:50.925612+00:00,SpiceJet,14,143.51,5929.53,1,13,12.0,2.0,0,4.0,2.0,1,0.9285714285714286,0.07142857142857142
2026-04-06T18:02:50.925612+00:00,Thai Airways,24,125.13,4689.07,2,22,23.0,1.0,0,0.0,0.0,0,0.9166666666666666,0.08333333333333333
2026-04-06T18:02:50.925612+00:00,Turkish Airlines,148,220.75,9916.88,3,145,145.0,3.0,0,10.0,6.0,1,0.9797297297297297,0.02027027027027027
2026-04-06T18:02:50.925612+00:00,United Airlines,495,182.57,8320.88,66,429,490.0,5.0,1,35.0,7.0,1,0.8666666666666667,0.13333333333333333
2026-04-06T18:07:53.196841+00:00,ANA,11,210.95,10802.62,2,9,12.0,-1.0,0,27.0,6.0,1,0.8181818181818182,0.18181818181818182
2026-04-06T18:07:53.196841+00:00,Air France,69,176.24,6916.42,3,66,73.0,-4.0,0,41.0,8.0,1,0.9565217391304348,0.043478260869565216
2026-04-06T18:07:53.196841+00:00,Air India,49,182.73,8077.54,4,45,46.0,3.0,0,40.0,6.0,1,0.9183673469387755,0.08163265306122448
2026-04-06T18:07:53.196841+00:00,American Airlines,530,187.68,8304.22,49,481,544.0,-14.0,1,35.0,7.0,1,0.9075471698113208,0.09245283018867924
2026-04-06T18:07:53.196841+00:00,British Airways,69,188.17,7771.81,4,65,73.0,-4.0,0,22.0,9.0,1,0.9420289855072463,0.057971014492753624
2026-04-06T18:07:53.196841+00:00,Cathay Pacific,139,81.59,2665.87,4,135,139.0,0.0,0,20.0,5.0,1,0.9712230215827338,0.02877697841726619
2026-04-06T18:07:53.196841+00:00,Delta Air Lines,466,183.69,8113.57,51,415,455.0,11.0,1,63.0,6.0,1,0.8905579399141631,0.10944206008583691
2026-04-06T18:07:53.196841+00:00,Emirates,34,190.8,8511.54,4,30,33.0,1.0,0,36.0,8.0,1,0.8823529411764706,0.11764705882352941
2026-04-06T18:07:53.196841+00:00,Etihad Airways,18,172.41,8127.21,3,15,14.0,4.0,0,19.0,7.0,1,0.8333333333333334,0.16666666666666666
2026-04-06T18:07:53.196841+00:00,IndiGo,51,172.45,7233.0,5,46,54.0,-3.0,0,62.0,9.0,1,0.9019607843137255,0.09803921568627451
2026-04-06T18:07:53.196841+00:00,Japan Airlines,8,250.8,10758.49,0,8,8.0,0.0,0,23.0,8.0,1,1.0,0.0
2026-04-06T18:07:53.196841+00:00,KLM,39,142.43,7273.29,11,28,43.0,-4.0,0,52.0,6.0,1,0.717948717948718,0.28205128205128205
2026-04-06T18:07:53.196841+00:00,Lufthansa,99,181.36,7492.28,11,88,99.0,0.0,0,34.0,6.0,1,0.8888888888888888,0.1111111111111111
2026-04-06T18:07:53.196841+00:00,Qantas,4,220.62,7418.07,0,4,3.0,1.0,0,23.0,8.0,1,1.0,0.0
2026-04-06T18:07:53.196841+00:00,Qatar Airways,17,196.45,8394.38,1,16,17.0,0.0,0,14.0,4.0,1,0.9411764705882353,0.058823529411764705
2026-04-06T18:07:53.196841+00:00,Singapore Airlines,29,230.81,9611.36,2,27,28.0,1.0,0,23.0,7.0,1,0.9310344827586207,0.06896551724137931
2026-04-06T18:07:53.196841+00:00,SpiceJet,14,134.55,4863.9,1,13,14.0,0.0,0,4.0,2.0,1,0.9285714285714286,0.07142857142857142
2026-04-06T18:07:53.196841+00:00,Thai Airways,21,147.94,5206.27,1,20,24.0,-3.0,0,0.0,0.0,0,0.9523809523809523,0.047619047619047616
2026-04-06T18:07:53.196841+00:00,Turkish Airlines,151,219.15,9853.74,3,148,148.0,3.0,0,10.0,6.0,1,0.9801324503311258,0.019867549668874173
2026-04-06T18:07:53.196841+00:00,United Airlines,474,188.11,8347.35,50,424,495.0,-21.0,1,35.0,7.0,1,0.8945147679324894,0.10548523206751055
2026-04-06T18:12:55.729866+00:00,ANA,12,224.64,10034.85,1,11,11.0,1.0,0,27.0,6.0,1,0.9166666666666666,0.08333333333333333
2026-04-06T18:12:55.729866+00:00,Air France,70,158.79,7382.31,8,62,69.0,1.0,0,41.0,8.0,1,0.8857142857142857,0.11428571428571428
2026-04-06T18:12:55.729866+00:00,Air India,52,184.82,7841.3,4,48,49.0,3.0,0,40.0,6.0,1,0.9230769230769231,0.07692307692307693
2026-04-06T18:12:55.729866+00:00,American Airlines,531,188.41,8337.46,48,483,530.0,1.0,0,35.0,7.0,1,0.9096045197740112,0.0903954802259887
2026-04-06T18:12:55.729866+00:00,British Airways,66,187.5,7616.98,3,63,69.0,-3.0,0,22.0,9.0,1,0.9545454545454546,0.045454545454545456
2026-04-06T18:12:55.729866+00:00,Cathay Pacific,131,79.11,2699.08,7,124,139.0,-8.0,1,20.0,5.0,1,0.9465648854961832,0.05343511450381679
2026-04-06T18:12:55.729866+00:00,Delta Air Lines,454,185.13,7915.05,43,411,466.0,-12.0,1,63.0,6.0,1,0.9052863436123348,0.0947136563876652
2026-04-06T18:12:55.729866+00:00,Emirates,36,200.37,8992.06,3,33,34.0,2.0,0,36.0,8.0,1,0.9166666666666666,0.08333333333333333
2026-04-06T18:12:55.729866+00:00,Etihad Airways,16,163.93,7430.67,3,13,18.0,-2.0,0,19.0,7.0,1,0.8125,0.1875
2026-04-06T18:12:55.729866+00:00,IndiGo,50,173.66,7513.32,6,44,51.0,-1.0,0,62.0,9.0,1,0.88,0.12
2026-04-06T18:12:55.729866+00:00,Japan Airlines,12,223.4,10196.95,1,11,8.0,4.0,0,23.0,8.0,1,0.9166666666666666,0.08333333333333333
2026-04-06T18:12:55.729866+00:00,KLM,34,161.69,7479.03,6,28,39.0,-5.0,1,52.0,6.0,1,0.8235294117647058,0.17647058823529413
2026-04-06T18:12:55.729866+00:00,Lufthansa,100,173.06,7378.52,13,87,99.0,1.0,0,34.0,6.0,1,0.87,0.13
2026-04-06T18:12:55.729866+00:00,Qantas,6,233.47,7882.89,0,6,4.0,2.0,0,23.0,8.0,1,1.0,0.0
2026-04-06T18:12:55.729866+00:00,Qatar Airways,14,200.33,8132.72,0,14,17.0,-3.0,0,14.0,4.0,1,1.0,0.0
2026-04-06T18:12:55.729866+00:00,Singapore Airlines,26,232.0,9232.09,1,25,29.0,-3.0,0,23.0,7.0,1,0.9615384615384616,0.038461538461538464
2026-04-06T18:12:55.729866+00:00,SpiceJet,12,140.37,6332.22,2,10,14.0,-2.0,0,4.0,2.0,1,0.8333333333333334,0.16666666666666666
2026-04-06T18:12:55.729866+00:00,Thai Airways,20,162.18,5726.05,0,20,21.0,-1.0,0,0.0,0.0,0,1.0,0.0
2026-04-06T18:12:55.729866+00:00,Turkish Airlines,154,218.58,9892.03,4,150,151.0,3.0,0,10.0,6.0,1,0.974025974025974,0.025974025974025976
2026-04-06T18:12:55.729866+00:00,United Airlines,463,190.52,8548.03,46,417,474.0,-11.0,1,35.0,7.0,1,0.9006479481641468,0.09935205183585313
