ingestion_time_utc,mapped_airline,live_flights,avg_velocity,avg_altitude,on_ground_count,airborne_count,prev_live_flights,count_change,target_anomaly,departure_iata,route_flights,has_aviationstack_context,airborne_ratio,on_ground_ratio,predicted_anomaly,predicted_probability
2026-04-01T16:53:17.302897+00:00,Delta Air Lines,504,190.41,8840.77,57,447,496.0,8.0,1,CDG,16.0,1,0.8869047619047619,0.1130952380952381,1,0.99
2026-04-01T16:53:17.302897+00:00,Delta Air Lines,504,190.41,8840.77,57,447,496.0,8.0,1,FRA,2.0,1,0.8869047619047619,0.1130952380952381,1,0.96
2026-04-01T16:53:17.302897+00:00,Delta Air Lines,504,190.41,8840.77,57,447,496.0,8.0,1,JFK,12.0,1,0.8869047619047619,0.1130952380952381,1,0.965
2026-04-01T16:53:17.302897+00:00,Delta Air Lines,504,190.41,8840.77,57,447,496.0,8.0,1,LAX,12.0,1,0.8869047619047619,0.1130952380952381,1,0.99
2026-04-01T16:53:17.302897+00:00,Delta Air Lines,504,190.41,8840.77,57,447,496.0,8.0,1,LHR,4.0,1,0.8869047619047619,0.1130952380952381,1,0.985
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,AMS,1.0,1,1.0,0.0,1,0.965
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,BKK,3.0,1,1.0,0.0,1,0.905
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,CDG,1.0,1,1.0,0.0,1,0.965
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,DXB,14.0,1,1.0,0.0,1,0.955
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,FRA,4.0,1,1.0,0.0,1,0.97
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,ORD,1.0,1,1.0,0.0,1,0.935
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,SIN,3.0,1,1.0,0.0,1,0.98
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,SYD,9.0,1,1.0,0.0,1,0.955
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,AUH,9.0,1,1.0,0.0,1,0.74
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,BKK,4.0,1,1.0,0.0,1,0.75
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,CDG,1.0,1,1.0,0.0,1,0.79
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,FRA,1.0,1,1.0,0.0,1,0.79
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,JFK,1.0,1,1.0,0.0,1,0.765
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,LHR,2.0,1,1.0,0.0,1,0.905
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,SYD,1.0,1,1.0,0.0,1,0.885
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,AMS,1.0,1,0.9204545454545454,0.0795454545454545,1,0.995
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,AUH,1.0,1,0.9204545454545454,0.0795454545454545,1,0.995
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,BKK,1.0,1,0.9204545454545454,0.0795454545454545,1,0.985
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,BOM,11.0,1,0.9204545454545454,0.0795454545454545,1,0.995
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,DEL,35.0,1,0.9204545454545454,0.0795454545454545,1,0.975
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,DXB,1.0,1,0.9204545454545454,0.0795454545454545,1,0.985
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,LHR,1.0,1,0.9204545454545454,0.0795454545454545,1,0.98
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,SIN,5.0,1,0.9204545454545454,0.0795454545454545,1,0.98
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,SYD,6.0,1,0.9204545454545454,0.0795454545454545,1,0.99
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,BKK,3.0,1,0.9,0.1,0,0.0
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,DEL,6.0,1,0.9,0.1,0,0.0
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,HKG,1.0,1,0.9,0.1,0,0.0
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,JFK,1.0,1,0.9,0.1,0,0.0
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,LAX,1.0,1,0.9,0.1,0,0.0
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,LHR,4.0,1,0.9,0.1,0,0.0
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,ORD,6.0,1,0.9,0.1,0,0.0
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,SIN,1.0,1,0.9,0.1,0,0.0
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,AMS,27.0,1,0.9080459770114944,0.0919540229885057,1,0.93
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,BKK,2.0,1,0.9080459770114944,0.0919540229885057,1,0.97
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,CDG,18.0,1,0.9080459770114944,0.0919540229885057,1,0.97
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,LHR,1.0,1,0.9080459770114944,0.0919540229885057,1,0.95
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,SIN,3.0,1,0.9080459770114944,0.0919540229885057,1,0.985
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,SYD,1.0,1,0.9080459770114944,0.0919540229885057,1,0.995
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,BOM,1.0,1,0.9292035398230089,0.0707964601769911,1,0.985
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,DEL,1.0,1,0.9292035398230089,0.0707964601769911,1,1.0
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,FRA,26.0,1,0.9292035398230089,0.0707964601769911,1,0.92
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,LAX,1.0,1,0.9292035398230089,0.0707964601769911,1,0.96
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,LHR,1.0,1,0.9292035398230089,0.0707964601769911,1,0.98
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,SIN,4.0,1,0.9292035398230089,0.0707964601769911,1,0.985
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,BKK,3.0,1,1.0,0.0,0,0.005
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,DXB,3.0,1,1.0,0.0,0,0.005
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,FRA,1.0,1,1.0,0.0,0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,LAX,2.0,1,1.0,0.0,0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,LHR,2.0,1,1.0,0.0,0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,ORD,1.0,1,1.0,0.0,0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,SIN,1.0,1,1.0,0.0,0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,SYD,10.0,1,1.0,0.0,0,0.005
2026-04-01T16:53:17.302897+00:00,Qatar Airways,24,229.64,10199.69,0,24,14.0,10.0,1,AMS,1.0,1,1.0,0.0,1,0.79
2026-04-01T16:53:17.302897+00:00,Qatar Airways,24,229.64,10199.69,0,24,14.0,10.0,1,BKK,2.0,1,1.0,0.0,1,0.735
2026-04-01T16:53:17.302897+00:00,Qatar Airways,24,229.64,10199.69,0,24,14.0,10.0,1,HKG,1.0,1,1.0,0.0,1,0.72
2026-04-01T16:53:17.302897+00:00,Qatar Airways,24,229.64,10199.69,0,24,14.0,10.0,1,LHR,10.0,1,1.0,0.0,1,0.735
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,AMS,1.0,1,0.9583333333333334,0.0416666666666666,1,0.945
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,BKK,1.0,1,0.9583333333333334,0.0416666666666666,1,0.96
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,DEL,1.0,1,0.9583333333333334,0.0416666666666666,1,0.94
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,FRA,1.0,1,0.9583333333333334,0.0416666666666666,1,0.94
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,LAX,2.0,1,0.9583333333333334,0.0416666666666666,1,0.97
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,LHR,4.0,1,0.9583333333333334,0.0416666666666666,1,0.98
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,SIN,13.0,1,0.9583333333333334,0.0416666666666666,1,0.935
2026-04-01T16:53:17.302897+00:00,SpiceJet,12,156.54,5821.68,1,11,14.0,-2.0,0,BOM,2.0,1,0.9166666666666666,0.0833333333333333,0,0.005
2026-04-01T16:53:17.302897+00:00,SpiceJet,12,156.54,5821.68,1,11,14.0,-2.0,0,DEL,2.0,1,0.9166666666666666,0.0833333333333333,0,0.005
2026-04-01T16:53:17.302897+00:00,Thai Airways,27,105.17,3986.73,2,25,25.0,2.0,0,,0.0,0,0.925925925925926,0.074074074074074,0,0.04
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,AMS,1.0,1,0.9215686274509804,0.0784313725490196,1,1.0
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,BKK,3.0,1,0.9215686274509804,0.0784313725490196,1,0.985
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,DEL,1.0,1,0.9215686274509804,0.0784313725490196,1,0.995
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,FRA,1.0,1,0.9215686274509804,0.0784313725490196,1,1.0
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,SIN,3.0,1,0.9215686274509804,0.0784313725490196,1,0.98
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,SYD,1.0,1,0.9215686274509804,0.0784313725490196,1,0.995
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,AMS,1.0,1,0.9363636363636364,0.0636363636363636,1,0.89
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,CDG,1.0,1,0.9363636363636364,0.0636363636363636,1,0.94
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,FRA,14.0,1,0.9363636363636364,0.0636363636363636,1,0.92
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,JFK,3.0,1,0.9363636363636364,0.0636363636363636,1,0.88
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,LAX,10.0,1,0.9363636363636364,0.0636363636363636,1,0.935
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,LHR,4.0,1,0.9363636363636364,0.0636363636363636,1,0.935
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,ORD,2.0,1,0.9363636363636364,0.0636363636363636,1,0.95
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,BKK,1.0,1,0.9444444444444444,0.0555555555555555,0,0.0
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,FRA,1.0,1,0.9444444444444444,0.0555555555555555,0,0.0
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,JFK,2.0,1,0.9444444444444444,0.0555555555555555,0,0.0
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,LAX,1.0,1,0.9444444444444444,0.0555555555555555,0,0.0
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,ORD,19.0,1,0.9444444444444444,0.0555555555555555,0,0.005
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,SIN,3.0,1,0.9444444444444444,0.0555555555555555,0,0.005
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,AMS,14.0,1,0.934065934065934,0.0659340659340659,0,0.04
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,BKK,1.0,1,0.934065934065934,0.0659340659340659,0,0.03
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,BOM,1.0,1,0.934065934065934,0.0659340659340659,0,0.065
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,CDG,14.0,1,0.934065934065934,0.0659340659340659,0,0.075
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,DEL,5.0,1,0.934065934065934,0.0659340659340659,0,0.06
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,FRA,1.0,1,0.934065934065934,0.0659340659340659,0,0.01
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,LHR,1.0,1,0.934065934065934,0.0659340659340659,0,0.025
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,SIN,4.0,1,0.934065934065934,0.0659340659340659,0,0.04
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,BKK,1.0,1,0.918032786885246,0.081967213114754,1,0.98
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,BOM,14.0,1,0.918032786885246,0.081967213114754,1,0.97
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,CDG,1.0,1,0.918032786885246,0.081967213114754,1,0.965
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,DEL,18.0,1,0.918032786885246,0.081967213114754,1,0.965
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,FRA,1.0,1,0.918032786885246,0.081967213114754,1,0.96
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,SIN,5.0,1,0.918032786885246,0.081967213114754,1,0.98
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,AMS,1.0,1,0.9110251450676984,0.0889748549323017,1,0.975
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,CDG,1.0,1,0.9110251450676984,0.0889748549323017,1,0.98
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,JFK,5.0,1,0.9110251450676984,0.0889748549323017,1,0.975
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,LAX,10.0,1,0.9110251450676984,0.0889748549323017,1,0.935
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,LHR,14.0,1,0.9110251450676984,0.0889748549323017,1,0.925
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,ORD,1.0,1,0.9110251450676984,0.0889748549323017,1,0.98
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,SYD,3.0,1,0.9110251450676984,0.0889748549323017,1,0.99
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,AMS,1.0,1,0.9534883720930232,0.0465116279069767,0,0.005
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,BOM,4.0,1,0.9534883720930232,0.0465116279069767,0,0.005
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,DEL,4.0,1,0.9534883720930232,0.0465116279069767,0,0.0
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,HKG,1.0,1,0.9534883720930232,0.0465116279069767,0,0.0
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,JFK,2.0,1,0.9534883720930232,0.0465116279069767,0,0.0
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,LHR,4.0,1,0.9534883720930232,0.0465116279069767,0,0.005
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,ORD,1.0,1,0.9534883720930232,0.0465116279069767,0,0.0
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,SIN,2.0,1,0.9534883720930232,0.0465116279069767,0,0.0
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,SYD,3.0,1,0.9534883720930232,0.0465116279069767,0,0.0
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,HKG,15.0,1,0.923809523809524,0.0761904761904762,1,0.875
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,JFK,1.0,1,0.923809523809524,0.0761904761904762,1,0.965
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,LAX,1.0,1,0.923809523809524,0.0761904761904762,1,0.965
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,LHR,2.0,1,0.923809523809524,0.0761904761904762,1,0.94
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,SYD,1.0,1,0.923809523809524,0.0761904761904762,1,0.98
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,AMS,17.0,1,0.9156626506024096,0.0843373493975903,1,0.99
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,CDG,16.0,1,0.9156626506024096,0.0843373493975903,1,1.0
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,FRA,2.0,1,0.9156626506024096,0.0843373493975903,1,0.975
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,JFK,12.0,1,0.9156626506024096,0.0843373493975903,1,0.98
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,LAX,12.0,1,0.9156626506024096,0.0843373493975903,1,0.995
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,LHR,4.0,1,0.9156626506024096,0.0843373493975903,1,0.995
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,AMS,1.0,1,1.0,0.0,0,0.01
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,BKK,3.0,1,1.0,0.0,0,0.0
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,CDG,1.0,1,1.0,0.0,0,0.01
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,DXB,14.0,1,1.0,0.0,0,0.02
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,FRA,4.0,1,1.0,0.0,0,0.005
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,ORD,1.0,1,1.0,0.0,0,0.0
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,SIN,3.0,1,1.0,0.0,0,0.015
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,SYD,9.0,1,1.0,0.0,0,0.005
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,AUH,9.0,1,1.0,0.0,0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,BKK,4.0,1,1.0,0.0,0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,CDG,1.0,1,1.0,0.0,0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,FRA,1.0,1,1.0,0.0,0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,JFK,1.0,1,1.0,0.0,0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,LHR,2.0,1,1.0,0.0,0,0.08
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,SYD,1.0,1,1.0,0.0,0,0.005
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,AMS,1.0,1,0.9239130434782608,0.0760869565217391,0,0.005
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,AUH,1.0,1,0.9239130434782608,0.0760869565217391,0,0.0
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,BKK,1.0,1,0.9239130434782608,0.0760869565217391,0,0.035
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,BOM,11.0,1,0.9239130434782608,0.0760869565217391,0,0.015
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,DEL,35.0,1,0.9239130434782608,0.0760869565217391,0,0.015
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,DXB,1.0,1,0.9239130434782608,0.0760869565217391,0,0.015
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,LHR,1.0,1,0.9239130434782608,0.0760869565217391,0,0.0
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,SIN,5.0,1,0.9239130434782608,0.0760869565217391,0,0.005
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,SYD,6.0,1,0.9239130434782608,0.0760869565217391,0,0.005
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,BKK,3.0,1,0.8888888888888888,0.1111111111111111,0,0.0
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,DEL,6.0,1,0.8888888888888888,0.1111111111111111,0,0.0
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,HKG,1.0,1,0.8888888888888888,0.1111111111111111,0,0.0
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,JFK,1.0,1,0.8888888888888888,0.1111111111111111,0,0.0
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,LAX,1.0,1,0.8888888888888888,0.1111111111111111,0,0.0
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,LHR,4.0,1,0.8888888888888888,0.1111111111111111,0,0.0
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,ORD,6.0,1,0.8888888888888888,0.1111111111111111,0,0.0
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,SIN,1.0,1,0.8888888888888888,0.1111111111111111,0,0.0
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,AMS,27.0,1,0.9397590361445785,0.0602409638554216,0,0.0
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,BKK,2.0,1,0.9397590361445785,0.0602409638554216,0,0.0
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,CDG,18.0,1,0.9397590361445785,0.0602409638554216,0,0.0
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,LHR,1.0,1,0.9397590361445785,0.0602409638554216,0,0.0
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,SIN,3.0,1,0.9397590361445785,0.0602409638554216,0,0.0
